split,case_name,slice_idx,height,width,mask_pixels,mask_ratio,bbox_h,bbox_w,largest_cc_area,top2_cc_sum,fill_ratio,upper_pixels,lower_pixels
train,coronacases_007.nii.gz,75,512,512,36251,0.13828659057617188,347,218,19060,36251,0.47921899372763643,19055,17196
train,coronacases_007.nii.gz,76,512,512,35885,0.13689041137695312,346,216,18786,35885,0.4801568186619547,18781,17104
train,coronacases_007.nii.gz,77,512,512,36289,0.13843154907226562,346,216,19261,36289,0.48556251337393547,19256,17033
train,coronacases_007.nii.gz,78,512,512,36509,0.13927078247070312,346,216,19551,36509,0.488506208514123,19546,16963
train,coronacases_007.nii.gz,79,512,512,37271,0.14217758178710938,346,216,20067,37271,0.4987020980451362,20062,17209
train,coronacases_007.nii.gz,80,512,512,37746,0.14398956298828125,343,216,20894,37746,0.5094752186520155,20858,16888
train,coronacases_007.nii.gz,81,512,512,37898,0.14456939697265625,341,214,21113,37898,0.5193356537873854,21077,16821
train,coronacases_007.nii.gz,82,512,512,38763,0.14786911010742188,341,214,21984,38763,0.5311891906633707,21948,16815
train,coronacases_007.nii.gz,83,512,512,39063,0.14901351928710938,341,214,22284,39063,0.5353002439151575,22248,16815
train,coronacases_007.nii.gz,84,512,512,39364,0.1501617431640625,341,214,22532,39364,0.5394250006777835,22465,16899
train,coronacases_007.nii.gz,85,512,512,39471,0.15056991577148438,340,211,22916,39471,0.550195149142038,22842,16629
train,coronacases_007.nii.gz,86,512,512,39943,0.15237045288085938,340,213,23463,39943,0.5515465340989845,23379,16564
train,coronacases_007.nii.gz,87,512,512,40491,0.15446090698242188,340,211,24001,40491,0.5644131586205129,23927,16564
train,coronacases_007.nii.gz,88,512,512,41310,0.15758514404296875,340,213,24809,41310,0.570422535203391,24723,16587
train,coronacases_007.nii.gz,89,512,512,41227,0.15726852416992188,340,211,24764,41227,0.5746724282049809,24681,16546
train,coronacases_007.nii.gz,90,512,512,40579,0.15479660034179688,340,212,24446,40579,0.5629716981053973,24352,16227
train,coronacases_007.nii.gz,91,512,512,40299,0.15372848510742188,340,209,24210,40299,0.5671122994572599,24112,16187
train,coronacases_007.nii.gz,92,512,512,40392,0.154083251953125,340,209,24163,40392,0.5684210526235798,24059,16333
train,coronacases_007.nii.gz,93,512,512,40263,0.15359115600585938,340,210,24175,40263,0.5639075630173123,24069,16194
train,coronacases_007.nii.gz,94,512,512,40421,0.15419387817382812,340,209,24129,40421,0.5688291584496366,24017,16404
train,coronacases_007.nii.gz,95,512,512,39709,0.15147781372070312,341,209,23719,39709,0.557170719379293,23589,16120
train,coronacases_007.nii.gz,96,512,512,39674,0.15134429931640625,340,209,23646,39674,0.5583169152750026,23520,16154
train,coronacases_007.nii.gz,97,512,512,39691,0.15140914916992188,340,209,23579,39691,0.55855614972476,23449,16242
train,coronacases_007.nii.gz,98,512,512,39884,0.1521453857421875,342,209,23527,39884,0.5579898710014551,23395,16489
train,coronacases_007.nii.gz,99,512,512,40024,0.152679443359375,340,209,23568,40024,0.5632423304170667,23430,16594
train,coronacases_007.nii.gz,100,512,512,39549,0.15086746215820312,340,207,23205,39549,0.5619352088581709,23041,16508
train,coronacases_007.nii.gz,101,512,512,39421,0.15037918090820312,339,206,22983,39421,0.5644958043279135,22820,16601
train,coronacases_007.nii.gz,102,512,512,39485,0.15062332153320312,339,206,22969,39485,0.5654122633593177,22807,16678
train,coronacases_007.nii.gz,103,512,512,39575,0.15096664428710938,339,207,23043,39575,0.5639633477182968,22878,16697
train,coronacases_007.nii.gz,104,512,512,39633,0.15118789672851562,339,208,23071,39633,0.5620745404957728,22924,16709
train,coronacases_007.nii.gz,105,512,512,39595,0.15104293823242188,341,206,22922,39595,0.5636619878631715,22730,16865
train,coronacases_007.nii.gz,106,512,512,39339,0.15006637573242188,341,205,22797,39339,0.5627494456682248,22610,16729
train,coronacases_007.nii.gz,107,512,512,39231,0.14965438842773438,340,204,22671,39231,0.5656141868430564,22480,16751
train,coronacases_007.nii.gz,108,512,512,39397,0.15028762817382812,340,204,22709,39397,0.5680074971083044,22522,16875
train,coronacases_007.nii.gz,109,512,512,39460,0.1505279541015625,340,205,22759,39460,0.5661406025743739,22571,16889
train,coronacases_007.nii.gz,110,512,512,38969,0.14865493774414062,340,203,22898,38969,0.5646044624664648,22676,16293
train,coronacases_007.nii.gz,111,512,512,38830,0.14812469482421875,339,203,22692,38830,0.5642501126093226,22476,16354
train,coronacases_007.nii.gz,112,512,512,38951,0.14858627319335938,339,205,22784,38951,0.5604863659175411,22567,16384
train,coronacases_007.nii.gz,113,512,512,38865,0.14825820922851562,339,205,22774,38865,0.5592488668169041,22555,16310
train,coronacases_007.nii.gz,114,512,512,39206,0.14955902099609375,339,205,23003,39206,0.5641556946461738,22775,16431
train,coronacases_007.nii.gz,115,512,512,39048,0.148956298828125,340,203,22901,39048,0.5657490582357905,22641,16407
train,coronacases_007.nii.gz,116,512,512,38947,0.14857101440429688,339,202,22711,38947,0.5687520079358517,22452,16495
train,coronacases_007.nii.gz,117,512,512,39109,0.14918899536132812,339,202,22746,39109,0.5711177312338107,22488,16621
train,coronacases_007.nii.gz,118,512,512,39502,0.15068817138671875,339,201,22796,39502,0.579726735047774,22526,16976
train,coronacases_007.nii.gz,119,512,512,39599,0.15105819702148438,339,201,22770,39599,0.581150295710516,22496,17103
train,coronacases_007.nii.gz,120,512,512,39352,0.150115966796875,337,200,22701,39352,0.5838575667569161,22400,16952
train,coronacases_007.nii.gz,121,512,512,39489,0.15063858032226562,336,201,22647,39489,0.5847103766793309,22347,17142
train,coronacases_007.nii.gz,122,512,512,39597,0.15105056762695312,336,200,22604,39597,0.589241071419803,22307,17290
train,coronacases_007.nii.gz,123,512,512,39673,0.15134048461914062,336,200,22564,39673,0.5903720238007386,22266,17407
train,coronacases_007.nii.gz,124,512,512,39688,0.151397705078125,336,198,22655,39688,0.5965608465518796,22339,17349
train,coronacases_007.nii.gz,125,512,512,39756,0.1516571044921875,334,198,22574,39756,0.6011613137270738,22263,17493
train,coronacases_007.nii.gz,126,512,512,39771,0.15171432495117188,334,198,22365,39771,0.6013881328161649,22064,17707
train,coronacases_007.nii.gz,127,512,512,39929,0.15231704711914062,334,198,22520,39929,0.6037772938879246,22225,17704
train,coronacases_007.nii.gz,128,512,512,39476,0.1505889892578125,336,197,22445,39476,0.5963862702351284,22165,17311
train,coronacases_007.nii.gz,129,512,512,39426,0.15039825439453125,334,196,22612,39426,0.60225467431562,22313,17113
train,coronacases_007.nii.gz,130,512,512,39599,0.15105819702148438,333,196,22543,39599,0.606713856704561,22213,17386
train,coronacases_007.nii.gz,131,512,512,38558,0.14708709716796875,333,196,38558,38558,0.5907642336123251,21151,17407
train,coronacases_007.nii.gz,132,512,512,38624,0.1473388671875,333,196,38624,38624,0.5917754489092392,21157,17467
train,coronacases_007.nii.gz,133,512,512,38884,0.1483306884765625,333,196,38884,38884,0.595759024321325,21251,17633
train,coronacases_007.nii.gz,134,512,512,39060,0.1490020751953125,332,196,39060,39060,0.6002581755501558,21296,17764
train,coronacases_007.nii.gz,135,512,512,38835,0.14814376831054688,332,197,38835,38835,0.5937710231699319,21164,17671
train,coronacases_007.nii.gz,136,512,512,38773,0.14790725708007812,331,196,38773,38773,0.597647820448276,21027,17746
train,coronacases_007.nii.gz,137,512,512,38735,0.14776229858398438,331,196,38735,38735,0.597062087665746,21080,17655
train,coronacases_007.nii.gz,138,512,512,38865,0.14825820922851562,331,196,21389,38865,0.5990659103428222,21021,17844
train,coronacases_007.nii.gz,139,512,512,38425,0.14657974243164062,330,195,38425,38425,0.5971250971158177,20854,17571
train,coronacases_007.nii.gz,140,512,512,38104,0.145355224609375,329,195,20945,38104,0.5939365598847489,20572,17532
train,coronacases_007.nii.gz,141,512,512,38176,0.1456298828125,329,195,21028,38176,0.5950588418580772,20652,17524
train,coronacases_007.nii.gz,142,512,512,37889,0.14453506469726562,329,194,37889,37889,0.5936295553443169,20554,17335
train,coronacases_007.nii.gz,143,512,512,37692,0.1437835693359375,329,195,37692,37692,0.5875146130373702,20439,17253
train,coronacases_007.nii.gz,144,512,512,37822,0.14427947998046875,328,194,37822,37822,0.5943864722058966,20374,17448
train,coronacases_007.nii.gz,145,512,512,37389,0.14262771606445312,327,193,20467,37389,0.5924323810335372,20096,17293
train,coronacases_007.nii.gz,146,512,512,37525,0.14314651489257812,327,193,20472,37525,0.5945873144048647,20110,17415
train,coronacases_007.nii.gz,147,512,512,37433,0.14279556274414062,327,193,37433,37433,0.593129565359555,20133,17300
train,coronacases_007.nii.gz,148,512,512,37174,0.14180755615234375,326,192,20331,37174,0.5939097648166872,19983,17191
train,coronacases_007.nii.gz,149,512,512,37105,0.14154434204101562,324,191,20354,37105,0.5995895546409478,19997,17108
train,coronacases_007.nii.gz,150,512,512,36659,0.13984298706054688,325,190,36659,36659,0.5936680161847179,19770,16889
train,coronacases_007.nii.gz,151,512,512,36726,0.14009857177734375,323,190,20065,36726,0.5984357177676644,19756,16970
train,coronacases_007.nii.gz,152,512,512,36536,0.139373779296875,323,190,36536,36536,0.5953397425355167,19671,16865
train,coronacases_007.nii.gz,153,512,512,36498,0.13922882080078125,323,189,36498,36498,0.5978672170524699,19613,16885
train,coronacases_007.nii.gz,154,512,512,36469,0.13911819458007812,320,188,36469,36469,0.6062001329686469,19491,16978
train,coronacases_007.nii.gz,155,512,512,35980,0.1372528076171875,320,187,35980,35980,0.6012700534658879,19168,16812
train,coronacases_007.nii.gz,156,512,512,36110,0.13774871826171875,320,187,36110,36110,0.6034425133588996,19195,16915
train,coronacases_007.nii.gz,157,512,512,35910,0.13698577880859375,320,187,19221,35910,0.6001002673696507,18949,16961
train,coronacases_007.nii.gz,158,512,512,35837,0.13670730590820312,320,186,19238,35837,0.6021001343984862,18980,16857
train,coronacases_007.nii.gz,159,512,512,35996,0.1373138427734375,319,185,35996,35996,0.6099466237293917,18821,17175
train,coronacases_007.nii.gz,160,512,512,35590,0.13576507568359375,317,185,18795,35590,0.6068718560728643,18554,17036
train,coronacases_007.nii.gz,161,512,512,35459,0.13526535034179688,316,185,18558,35459,0.6065514881866824,18346,17113
train,coronacases_007.nii.gz,162,512,512,35438,0.13518524169921875,316,185,18565,35438,0.6061922682072153,18367,17071
train,coronacases_007.nii.gz,163,512,512,35084,0.1338348388671875,317,183,18288,35084,0.6047818517073523,18090,16994
train,coronacases_007.nii.gz,164,512,512,34762,0.13260650634765625,317,181,34762,34762,0.6058525192916002,18015,16747
train,coronacases_007.nii.gz,165,512,512,34605,0.13200759887695312,315,181,34605,34605,0.6069455406365527,17915,16690
train,coronacases_007.nii.gz,166,512,512,34549,0.13179397583007812,313,181,34549,34549,0.6098353132118364,17834,16715
train,coronacases_007.nii.gz,167,512,512,34708,0.1324005126953125,312,181,34708,34708,0.614605468185745,17998,16710
train,coronacases_007.nii.gz,168,512,512,34426,0.13132476806640625,311,180,18009,34426,0.6149696320004471,17870,16556
train,coronacases_007.nii.gz,169,512,512,34052,0.1298980712890625,311,178,17970,34052,0.6151233787236692,17849,16203
train,coronacases_007.nii.gz,170,512,512,33830,0.12905120849609375,307,178,17902,33830,0.6190755041426806,17800,16030
train,coronacases_007.nii.gz,171,512,512,33792,0.12890625,306,178,17796,33792,0.6204009693651245,17700,16092
train,coronacases_007.nii.gz,172,512,512,33391,0.12737655639648438,303,176,33391,33391,0.6261438643746973,17506,15885
train,coronacases_007.nii.gz,173,512,512,33146,0.12644195556640625,301,176,33146,33146,0.6256795529933238,17387,15759
train,coronacases_007.nii.gz,174,512,512,32895,0.12548446655273438,301,175,17439,32895,0.6244897959065118,17370,15525
train,coronacases_007.nii.gz,175,512,512,32202,0.12284088134765625,298,173,17049,32202,0.6246266051009693,16995,15207
train,coronacases_007.nii.gz,176,512,512,32130,0.12256622314453125,295,173,16908,32130,0.6295679435558035,16858,15272
train,coronacases_007.nii.gz,177,512,512,31755,0.12113571166992188,293,172,16726,31755,0.6301095324900764,16683,15072
train,coronacases_007.nii.gz,178,512,512,31391,0.11974716186523438,292,171,16519,31391,0.6286749979846856,16481,14910
train,coronacases_007.nii.gz,179,512,512,30949,0.11806106567382812,289,169,16322,30949,0.6336684342942678,16289,14660
train,coronacases_007.nii.gz,180,512,512,30765,0.11735916137695312,287,167,16134,30765,0.6418869577783411,16107,14658
train,coronacases_007.nii.gz,181,512,512,30531,0.11646652221679688,285,166,16016,30531,0.6453392517301767,15993,14538
train,coronacases_007.nii.gz,182,512,512,30320,0.11566162109375,284,166,16008,30320,0.6431359239639586,15991,14329
train,coronacases_007.nii.gz,183,512,512,29672,0.113189697265625,283,163,15515,29672,0.6432396106431261,15507,14165
train,coronacases_007.nii.gz,184,512,512,29298,0.11176300048828125,279,162,15288,29298,0.6482145227521524,15282,14016
train,coronacases_007.nii.gz,185,512,512,28890,0.11020660400390625,278,160,15075,28890,0.649505395668851,15075,13815
train,coronacases_007.nii.gz,186,512,512,28557,0.10893630981445312,276,159,14869,28557,0.6507383100754093,14869,13688
train,coronacases_007.nii.gz,187,512,512,28371,0.10822677612304688,276,158,14639,28371,0.6505916345475465,14639,13732
train,coronacases_007.nii.gz,188,512,512,27781,0.10597610473632812,272,157,14389,27781,0.650547958021484,14389,13392
train,coronacases_007.nii.gz,189,512,512,27288,0.104095458984375,270,156,14149,27288,0.6478632478478665,14149,13139
train,coronacases_007.nii.gz,190,512,512,26564,0.1013336181640625,267,155,13834,26564,0.6418750754949408,13834,12730
train,coronacases_007.nii.gz,191,512,512,26195,0.09992599487304688,265,154,13557,26195,0.6418769909178663,13557,12638
train,coronacases_007.nii.gz,192,512,512,25537,0.09741592407226562,263,153,13238,25537,0.634633067406381,13238,12299
train,coronacases_007.nii.gz,193,512,512,24848,0.09478759765625,262,153,12873,24848,0.619867285321063,12873,11975
train,coronacases_007.nii.gz,194,512,512,23983,0.09148788452148438,259,151,12431,23983,0.6132348052721053,12431,11552
train,coronacases_007.nii.gz,195,512,512,22831,0.08709335327148438,256,148,11933,22831,0.6025918496462576,11933,10898
train,coronacases_007.nii.gz,196,512,512,22234,0.08481597900390625,253,145,11514,22234,0.6060787787759008,11514,10720
train,coronacases_007.nii.gz,197,512,512,21248,0.0810546875,250,142,11057,21248,0.5985352112507455,11057,10191
train,coronacases_007.nii.gz,198,512,512,20337,0.07757949829101562,248,139,10760,20337,0.5899570665876666,10760,9577
train,coronacases_007.nii.gz,199,512,512,19049,0.07266616821289062,244,134,10080,19049,0.5826094934982075,10080,8969
train,coronacases_007.nii.gz,200,512,512,17856,0.068115234375,240,130,9628,17856,0.5723076922893491,9628,8228
train,coronacases_007.nii.gz,201,512,512,17446,0.06655120849609375,238,129,9377,17446,0.568236596945859,9377,8069
train,coronacases_007.nii.gz,202,512,512,16475,0.06284713745117188,237,124,8924,16475,0.5606029671784196,8924,7551
train,coronacases_007.nii.gz,203,512,512,15128,0.057708740234375,232,116,8304,15128,0.5621284185284584,8304,6824
train,coronacases_007.nii.gz,204,512,512,14225,0.054264068603515625,229,112,7760,14225,0.5546241422116881,7760,6465
train,coronacases_007.nii.gz,205,512,512,13373,0.051013946533203125,226,110,7301,13373,0.5379324215391017,7301,6072
train,coronacases_007.nii.gz,206,512,512,13074,0.04987335205078125,222,106,7121,13074,0.5555838857489553,7121,5953
train,coronacases_007.nii.gz,207,512,512,12279,0.046840667724609375,219,104,6675,12279,0.539120126425223,6675,5604
train,coronacases_007.nii.gz,208,512,512,11545,0.044040679931640625,216,101,6250,11545,0.5291987531843968,6250,5295
train,coronacases_007.nii.gz,209,512,512,10894,0.04155731201171875,210,98,5914,10894,0.5293488823843854,5914,4980
train,coronacases_007.nii.gz,210,512,512,10239,0.039058685302734375,207,94,5568,10239,0.5262102990787229,5568,4671
train,coronacases_007.nii.gz,211,512,512,9817,0.037448883056640625,205,89,5327,9817,0.5380652233193716,5327,4490
train,coronacases_007.nii.gz,212,512,512,9447,0.036037445068359375,202,87,4957,9447,0.5375554796553115,4957,4490
train,coronacases_007.nii.gz,213,512,512,8415,0.032100677490234375,197,80,4603,8415,0.5339467004737344,4603,3812
train,coronacases_007.nii.gz,214,512,512,7588,0.0289459228515625,194,77,4154,7588,0.5079662605095752,4154,3434
train,coronacases_007.nii.gz,215,512,512,6886,0.02626800537109375,189,71,3794,6886,0.5131529919879907,3794,3092
train,coronacases_007.nii.gz,216,512,512,6739,0.025707244873046875,188,71,3647,6739,0.5048696433544448,3647,3092
train,coronacases_007.nii.gz,217,512,512,6553,0.024997711181640625,186,71,3635,6553,0.49621384215536773,3635,2918
train,coronacases_007.nii.gz,218,512,512,5541,0.021137237548828125,182,64,2992,5541,0.4757039834756435,2992,2549
train,coronacases_007.nii.gz,219,512,512,4947,0.018871307373046875,177,61,2624,4947,0.45818282852105374,2624,2323
train,coronacases_007.nii.gz,220,512,512,4448,0.0169677734375,174,58,2362,4448,0.44074514462537207,2362,2086
train,coronacases_007.nii.gz,221,512,512,4242,0.01618194580078125,171,58,2219,4242,0.42770719898893855,2219,2023
train,coronacases_007.nii.gz,222,512,512,4149,0.015827178955078125,170,58,2219,4149,0.42079107500803337,2219,1930
train,coronacases_007.nii.gz,223,512,512,3309,0.012622833251953125,164,53,1689,3309,0.3806948918107806,1689,1620
train,coronacases_007.nii.gz,224,512,512,2770,0.01056671142578125,159,49,1441,2770,0.35553844174617655,1441,1329
train,coronacases_007.nii.gz,225,512,512,2241,0.008548736572265625,155,46,1136,2241,0.31430575030654895,1136,1105
train,coronacases_007.nii.gz,226,512,512,1961,0.007480621337890625,151,42,995,1961,0.3092084515438019,966,995
train,coronacases_007.nii.gz,227,512,512,1387,0.005290985107421875,148,40,774,1387,0.23429054050096443,613,774
train,coronacases_007.nii.gz,228,512,512,750,0.00286102294921875,143,34,466,750,0.1542575071669565,284,466
train,radiopaedia_14_85914_0.nii.gz,0,630,401,5759,0.02279618414281756,343,92,4554,5759,0.18250095068505193,1205,4554
train,radiopaedia_14_85914_0.nii.gz,1,630,401,6354,0.025151407196294977,337,94,4968,6354,0.20058084474396803,1386,4968
train,radiopaedia_14_85914_0.nii.gz,2,630,401,7185,0.02844080275501722,338,100,5717,7185,0.21257396449075225,1468,5717
train,radiopaedia_14_85914_0.nii.gz,3,630,401,8219,0.03253374500257293,344,105,6418,8219,0.22754706533146327,1801,6418
train,radiopaedia_14_85914_0.nii.gz,4,630,401,8964,0.03548272176701105,346,107,6901,8964,0.24212630327259127,2063,6901
train,radiopaedia_14_85914_0.nii.gz,5,630,401,10043,0.03975379012785497,351,107,7713,10043,0.26740687487639037,2330,7713
train,radiopaedia_14_85914_0.nii.gz,6,630,401,12571,0.049760519336579184,361,229,9874,12571,0.1520642562489922,2697,9874
train,radiopaedia_14_85914_0.nii.gz,7,630,401,13981,0.05534180421960971,366,232,10765,13981,0.1646528170321668,3216,10765
train,radiopaedia_14_85914_0.nii.gz,8,630,401,15718,0.06221747219253454,381,227,11903,15718,0.1817382959267666,3665,12053
train,radiopaedia_14_85914_0.nii.gz,9,630,401,16883,0.06682895934766259,382,230,12468,16883,0.1921579786001348,4208,12675
train,radiopaedia_14_85914_0.nii.gz,10,630,401,18301,0.07244191109527767,375,232,13333,18301,0.21035632183666259,4553,13748
train,radiopaedia_14_85914_0.nii.gz,11,630,401,19664,0.07783715314887385,383,228,14264,19664,0.2251843708462143,4925,14739
train,radiopaedia_14_85914_0.nii.gz,12,630,401,21736,0.08603887107627756,383,230,15454,21736,0.24674764445173406,5600,16136
train,radiopaedia_14_85914_0.nii.gz,13,630,401,23421,0.09270870442940268,410,228,16317,23421,0.2505455712425059,6244,17177
train,radiopaedia_14_85914_0.nii.gz,14,630,401,25472,0.1008272968372719,411,226,17422,25472,0.2742286243322543,7106,18366
train,radiopaedia_14_85914_0.nii.gz,15,630,401,27641,0.10941297549776353,416,228,18743,27641,0.2914241734112325,7775,19866
train,radiopaedia_14_85914_0.nii.gz,16,630,401,31120,0.12318410323397855,415,229,21409,31120,0.32745830483161514,8432,22688
train,radiopaedia_14_85914_0.nii.gz,17,630,401,31079,0.12302181055298263,414,227,21126,31079,0.33070505862722444,8771,22308
train,radiopaedia_14_85914_0.nii.gz,18,630,401,30516,0.12079325495784349,415,230,19929,30516,0.3197066526943981,9399,21117
train,radiopaedia_14_85914_0.nii.gz,19,630,401,31333,0.12402723350354274,414,236,19698,31333,0.3206931138917476,10213,21120
train,radiopaedia_14_85914_0.nii.gz,20,630,401,33019,0.13070102521474092,415,236,19576,33019,0.3371349805969253,11968,21051
train,radiopaedia_14_85914_0.nii.gz,21,630,401,32681,0.12936310018604283,417,236,18786,32681,0.3320834857503955,12389,20292
train,radiopaedia_14_85914_0.nii.gz,22,630,401,33426,0.13231207695048094,416,238,18639,33426,0.3376090820909663,13273,20153
train,radiopaedia_14_85914_0.nii.gz,23,630,401,34684,0.13729169140640463,416,263,18470,34476,0.31701520912257775,14577,20107
train,radiopaedia_14_85914_0.nii.gz,24,630,401,36852,0.14587341170882318,416,294,18650,36852,0.3013147566694359,17076,19776
train,radiopaedia_14_85914_0.nii.gz,25,630,401,38047,0.15060364960614336,416,294,20055,38047,0.3110854918865198,18508,19539
train,radiopaedia_14_85914_0.nii.gz,26,630,401,38807,0.15361200174167755,414,291,21049,38807,0.3221192954469668,19668,19139
train,radiopaedia_14_85914_0.nii.gz,27,630,401,40561,0.1605549618018446,416,292,22639,40561,0.33391234193613417,21185,19376
train,radiopaedia_14_85914_0.nii.gz,28,630,401,41489,0.16422831809365476,413,292,23859,41489,0.3440329695815447,22571,18918
train,radiopaedia_14_85914_0.nii.gz,29,630,401,42406,0.16785813244666112,413,290,25331,42406,0.35406195207185387,24169,18237
train,radiopaedia_14_85914_0.nii.gz,30,630,401,43949,0.17396587895341012,412,291,26834,43949,0.3665715810865899,25771,18178
train,radiopaedia_14_85914_0.nii.gz,31,630,401,46675,0.18475636306060247,412,292,29623,46675,0.3879754621592967,28765,17910
train,radiopaedia_14_85914_0.nii.gz,32,630,401,49667,0.19659977041523177,412,289,32182,49667,0.4171313871030241,31333,18334
train,radiopaedia_14_85914_0.nii.gz,33,630,401,52026,0.20593753710960694,411,291,34611,52026,0.4349963629030276,33868,18158
train,radiopaedia_14_85914_0.nii.gz,34,630,401,56065,0.22192534536674188,410,291,38804,56065,0.4699103176559391,38074,17991
train,radiopaedia_14_85914_0.nii.gz,35,630,401,56490,0.22360764754779716,409,289,38658,56490,0.4779147384499462,37983,18507
train,radiopaedia_14_85914_0.nii.gz,36,630,401,56304,0.22287139294620592,410,291,38569,56304,0.4719135026362257,37917,18387
train,radiopaedia_14_85914_0.nii.gz,37,630,401,56838,0.22498515615722597,410,290,38327,56838,0.4780319596259207,37672,19166
train,radiopaedia_14_85914_0.nii.gz,38,630,401,57327,0.22692079325495784,409,289,38208,57327,0.48499589681572075,37674,19653
train,radiopaedia_14_85914_0.nii.gz,39,630,401,57764,0.22865059573289,408,289,38259,57764,0.4898907659908246,37739,20025
train,radiopaedia_14_85914_0.nii.gz,40,630,401,57813,0.2288445552784705,410,285,38078,57813,0.49476251604197896,37478,20335
train,radiopaedia_14_85914_0.nii.gz,41,630,401,57695,0.22837746902584807,407,287,37475,57695,0.4939259817266313,36895,20800
train,radiopaedia_14_85914_0.nii.gz,42,630,401,58045,0.22976289435142302,407,283,37260,58045,0.5039459633055456,36709,21336
train,radiopaedia_14_85914_0.nii.gz,43,630,401,56516,0.22371056485769703,406,284,36618,56516,0.49014778324698066,36103,20413
train,radiopaedia_14_85914_0.nii.gz,44,630,401,56516,0.22371056485769703,407,283,36596,56516,0.4906712044478632,36155,20361
train,radiopaedia_14_85914_0.nii.gz,45,630,401,56724,0.22453390333689585,405,282,36039,56724,0.4966640399221026,35559,21165
train,radiopaedia_14_85914_0.nii.gz,46,630,401,57030,0.22574516090725566,406,283,35998,57030,0.49635328725916594,35545,21485
train,radiopaedia_14_85914_0.nii.gz,47,630,401,57205,0.22643787357004314,408,283,35779,57205,0.4954358068272757,35279,21926
train,radiopaedia_14_85914_0.nii.gz,48,630,401,57999,0.22958080988006174,410,285,36414,57999,0.49635430038086137,35917,22082
train,radiopaedia_14_85914_0.nii.gz,49,630,401,58853,0.23296124767446463,411,286,36452,58853,0.5006805846179311,35927,22926
train,radiopaedia_14_85914_0.nii.gz,50,630,401,58959,0.2333808336302102,412,287,36251,58959,0.4986214945325038,35826,23133
train,radiopaedia_14_85914_0.nii.gz,51,630,401,59539,0.23567668131259153,412,287,36026,59539,0.5035266059968918,35573,23966
train,radiopaedia_14_85914_0.nii.gz,52,630,401,60591,0.23984087400546253,412,288,36054,60591,0.5106442152060524,35521,25070
train,radiopaedia_14_85914_0.nii.gz,53,630,401,60432,0.2392114950718442,412,286,35692,60432,0.5128657749973449,35078,25354
train,radiopaedia_14_85914_0.nii.gz,54,630,401,61326,0.24275026718916992,412,284,36017,61326,0.5241180090205446,35319,26007
train,radiopaedia_14_85914_0.nii.gz,55,630,401,61630,0.2439536080433836,410,282,35810,61630,0.5330392665582682,35072,26558
train,radiopaedia_14_85914_0.nii.gz,56,630,401,60583,0.23980920714087797,412,280,35079,60583,0.525164701798499,34371,26212
train,radiopaedia_14_85914_0.nii.gz,57,630,401,60991,0.24142421723469104,411,276,35051,60991,0.5376688176545571,34262,26729
train,radiopaedia_14_85914_0.nii.gz,58,630,401,60487,0.23942920476586313,409,274,34888,60487,0.5397444363094985,34146,26341
train,radiopaedia_14_85914_0.nii.gz,59,630,401,60732,0.24039900249376558,410,275,34355,60732,0.538643015516287,33650,27082
train,radiopaedia_14_85914_0.nii.gz,60,630,401,61422,0.24313026956418476,411,273,34122,61422,0.5474185182165592,33445,27977
train,radiopaedia_14_85914_0.nii.gz,61,630,401,61265,0.2425088073467126,410,271,33567,61265,0.5513905139001766,32942,28323
train,radiopaedia_14_85914_0.nii.gz,62,630,401,61317,0.2427146419665123,407,271,33091,61317,0.5559262717883903,32454,28863
train,radiopaedia_14_85914_0.nii.gz,63,630,401,60562,0.23972608162134346,408,270,60562,60562,0.5497639796609499,32226,28336
train,radiopaedia_14_85914_0.nii.gz,64,630,401,60619,0.23995170803150853,407,268,32568,60619,0.55575011917786,32019,28600
train,radiopaedia_14_85914_0.nii.gz,65,630,401,60127,0.23800419585955745,406,268,31891,60127,0.5525972354923113,31398,28729
train,radiopaedia_14_85914_0.nii.gz,66,630,401,59417,0.23519376162767683,406,266,31249,59417,0.5501777843572894,30796,28621
train,radiopaedia_14_85914_0.nii.gz,67,630,401,59552,0.23572813996754147,405,263,31828,59552,0.559094963145481,31422,28130
train,radiopaedia_14_85914_0.nii.gz,68,630,401,59512,0.2355698056446186,403,261,31787,59512,0.5657948527750132,31480,28032
train,radiopaedia_14_85914_0.nii.gz,69,630,401,59453,0.23533626251830742,402,260,31330,59453,0.5688193647094449,30953,28500
train,radiopaedia_14_85914_0.nii.gz,70,630,401,59639,0.23607251711989866,401,257,31644,59639,0.5786991664750701,31349,28290
train,radiopaedia_14_85914_0.nii.gz,71,630,401,59292,0.23469896686854294,399,253,31039,59292,0.5873577223633456,30773,28519
train,radiopaedia_14_85914_0.nii.gz,72,630,401,59270,0.23461188299093536,397,253,30842,59270,0.5900976692726069,30554,28716
train,radiopaedia_14_85914_0.nii.gz,73,630,401,58713,0.23240707754423465,396,250,30454,58713,0.5930606060546156,30175,28538
train,radiopaedia_14_85914_0.nii.gz,74,630,401,58541,0.23172623995566638,394,245,29797,58541,0.6064539521329488,29616,28925
train,radiopaedia_14_85914_0.nii.gz,75,630,401,57515,0.22766496457269525,395,243,29253,57515,0.5992082096098431,29143,28372
train,radiopaedia_14_85914_0.nii.gz,76,630,401,57013,0.22567786882001345,394,242,28816,57013,0.5979464697676098,28765,28248
